Loan_ID,Default
L00053472,0
L00053473,1
L00053474,1
L00053475,0
L00053476,0
L00053477,0
L00053478,0
L00053479,0
L00053480,1
L00053481,0
L00053482,0
L00053483,0
L00053484,0
L00053485,0
L00053486,0
L00053487,0
L00053488,0
L00053489,0
L00053490,0
L00053491,0
L00053492,0
L00053493,0
L00053494,0
L00053495,0
L00053496,0
L00053497,0
L00053498,1
L00053499,0
L00053500,1
L00053501,0
L00053502,0
L00053503,1
L00053504,0
L00053505,0
L00053506,0
L00053507,0
L00053508,0
L00053509,0
L00053510,1
L00053511,0
L00053512,0
L00053513,0
L00053514,0
L00053515,0
L00053516,1
L00053517,0
L00053518,0
L00053519,0
L00053520,0
L00053521,1
L00053522,0
L00053523,0
L00053524,1
L00053525,0
L00053526,1
L00053527,0
L00053528,0
L00053529,0
L00053530,0
L00053531,0
L00053532,0
L00053533,0
L00053534,0
L00053535,0
L00053536,0
L00053537,0
L00053538,0
L00053539,0
L00053540,1
L00053541,0
L00053542,0
L00053543,0
L00053544,0
L00053545,0
L00053546,0
L00053547,1
L00053548,0
L00053549,0
L00053550,0
L00053551,0
L00053552,0
L00053553,0
L00053554,0
L00053555,0
L00053556,0
L00053557,0
L00053558,0
L00053559,0
L00053560,0
L00053561,0
L00053562,0
L00053563,1
L00053564,0
L00053565,1
L00053566,0
L00053567,0
L00053568,0
L00053569,0
L00053570,0
L00053571,0
L00053572,0
L00053573,0
L00053574,0
L00053575,0
L00053576,0
L00053577,0
L00053578,0
L00053579,0
L00053580,0
L00053581,0
L00053582,0
L00053583,0
L00053584,1
L00053585,0
L00053586,0
L00053587,0
L00053588,0
L00053589,0
L00053590,0
L00053591,1
L00053592,1
L00053593,0
L00053594,0
L00053595,0
L00053596,0
L00053597,0
L00053598,0
L00053599,0
L00053600,1
L00053601,0
L00053602,0
L00053603,0
L00053604,0
L00053605,0
L00053606,0
L00053607,0
L00053608,0
L00053609,0
L00053610,0
L00053611,0
L00053612,0
L00053613,0
L00053614,0
L00053615,0
L00053616,0
L00053617,0
L00053618,0
L00053619,0
L00053620,0
L00053621,0
L00053622,0
L00053623,0
L00053624,0
L00053625,0
L00053626,0
L00053627,1
L00053628,0
L00053629,0
L00053630,0
L00053631,0
L00053632,0
L00053633,0
L00053634,0
L00053635,0
L00053636,0
L00053637,0
L00053638,0
L00053639,1
L00053640,0
L00053641,0
L00053642,0
L00053643,0
L00053644,0
L00053645,0
L00053646,1
L00053647,0
L00053648,0
L00053649,0
L00053650,0
L00053651,0
L00053652,1
L00053653,0
L00053654,0
L00053655,1
L00053656,0
L00053657,0
L00053658,0
L00053659,0
L00053660,1
L00053661,0
L00053662,0
L00053663,0
L00053664,0
L00053665,0
L00053666,0
L00053667,0
L00053668,0
L00053669,0
L00053670,1
L00053671,0
L00053672,0
L00053673,1
L00053674,1
L00053675,0
L00053676,0
L00053677,0
L00053678,0
L00053679,0
L00053680,0
L00053681,0
L00053682,0
L00053683,0
L00053684,1
L00053685,0
L00053686,0
L00053687,0
L00053688,0
L00053689,0
L00053690,1
L00053691,1
L00053692,0
L00053693,0
L00053694,0
L00053695,0
L00053696,0
L00053697,0
L00053698,0
L00053699,0
L00053700,1
L00053701,0
L00053702,0
L00053703,0
L00053704,0
L00053705,0
L00053706,0
L00053707,0
L00053708,0
L00053709,0
L00053710,0
L00053711,0
L00053712,0
L00053713,0
L00053714,0
L00053715,0
L00053716,0
L00053717,0
L00053718,1
L00053719,0
L00053720,0
L00053721,1
L00053722,0
L00053723,0
L00053724,0
L00053725,0
L00053726,0
L00053727,0
L00053728,0
L00053729,0
L00053730,1
L00053731,1
L00053732,0
L00053733,0
L00053734,0
L00053735,0
L00053736,0
L00053737,0
L00053738,0
L00053739,0
L00053740,0
L00053741,0
L00053742,0
L00053743,0
L00053744,0
L00053745,0
L00053746,1
L00053747,0
L00053748,0
L00053749,0
L00053750,0
L00053751,0
L00053752,0
L00053753,0
L00053754,0
L00053755,0
L00053756,0
L00053757,0
L00053758,0
L00053759,0
L00053760,0
L00053761,0
L00053762,1
L00053763,0
L00053764,0
L00053765,0
L00053766,0
L00053767,0
L00053768,0
L00053769,0
L00053770,0
L00053771,0
L00053772,0
L00053773,0
L00053774,1
L00053775,0
L00053776,0
L00053777,1
L00053778,0
L00053779,1
L00053780,0
L00053781,1
L00053782,0
L00053783,0
L00053784,0
L00053785,1
L00053786,1
L00053787,0
L00053788,0
L00053789,0
L00053790,0
L00053791,0
L00053792,0
L00053793,0
L00053794,0
L00053795,0
L00053796,0
L00053797,1
L00053798,0
L00053799,1
L00053800,0
L00053801,0
L00053802,1
L00053803,0
L00053804,1
L00053805,0
L00053806,1
L00053807,0
L00053808,0
L00053809,0
L00053810,0
L00053811,0
L00053812,0
L00053813,0
L00053814,1
L00053815,1
L00053816,0
L00053817,0
L00053818,0
L00053819,0
L00053820,1
L00053821,0
L00053822,0
L00053823,0
L00053824,0
L00053825,1
L00053826,0
L00053827,1
L00053828,0
L00053829,0
L00053830,0
L00053831,0
L00053832,0
L00053833,0
L00053834,0
L00053835,0
L00053836,0
L00053837,0
L00053838,0
L00053839,0
L00053840,1
L00053841,0
L00053842,1
L00053843,0
L00053844,1
L00053845,0
L00053846,0
L00053847,0
L00053848,0
L00053849,0
L00053850,0
L00053851,0
L00053852,0
L00053853,0
L00053854,1
L00053855,0
L00053856,0
L00053857,1
L00053858,0
L00053859,0
L00053860,0
L00053861,0
L00053862,0
L00053863,1
L00053864,0
L00053865,0
L00053866,1
L00053867,1
L00053868,1
L00053869,0
L00053870,1
L00053871,0
L00053872,0
L00053873,0
L00053874,1
L00053875,0
L00053876,0
L00053877,0
L00053878,0
L00053879,0
L00053880,0
L00053881,0
L00053882,0
L00053883,0
L00053884,1
L00053885,1
L00053886,0
L00053887,1
L00053888,1
L00053889,0
L00053890,0
L00053891,1
L00053892,0
L00053893,1
L00053894,0
L00053895,1
L00053896,0
L00053897,0
L00053898,0
L00053899,0
L00053900,1
L00053901,0
L00053902,0
L00053903,0
L00053904,0
L00053905,1
L00053906,0
L00053907,0
L00053908,0
L00053909,0
L00053910,0
L00053911,1
L00053912,0
L00053913,0
L00053914,0
L00053915,0
L00053916,0
L00053917,0
L00053918,0
L00053919,1
L00053920,0
L00053921,0
L00053922,0
L00053923,0
L00053924,1
L00053925,0
L00053926,1
L00053927,0
L00053928,0
L00053929,0
L00053930,0
L00053931,0
L00053932,0
L00053933,0
L00053934,0
L00053935,0
L00053936,0
L00053937,1
L00053938,0
L00053939,0
L00053940,0
L00053941,0
L00053942,0
L00053943,1
L00053944,0
L00053945,0
L00053946,0
L00053947,0
L00053948,0
L00053949,0
L00053950,0
L00053951,0
L00053952,0
L00053953,0
L00053954,0
L00053955,0
L00053956,0
L00053957,0
L00053958,0
L00053959,0
L00053960,0
L00053961,0
L00053962,0
L00053963,0
L00053964,0
L00053965,0
L00053966,0
L00053967,0
L00053968,1
L00053969,0
L00053970,1
L00053971,0
L00053972,0
L00053973,0
L00053974,0
L00053975,0
L00053976,0
L00053977,0
L00053978,0
L00053979,0
L00053980,1
L00053981,0
L00053982,0
L00053983,0
L00053984,0
L00053985,0
L00053986,0
L00053987,0
L00053988,0
L00053989,0
L00053990,0
L00053991,1
L00053992,0
L00053993,0
L00053994,0
L00053995,0
L00053996,0
L00053997,0
L00053998,1
L00053999,0
L00054000,0
L00054001,0
L00054002,0
L00054003,0
L00054004,0
L00054005,0
L00054006,0
L00054007,1
L00054008,1
L00054009,0
L00054010,0
L00054011,0
L00054012,1
L00054013,0
L00054014,0
L00054015,0
L00054016,0
L00054017,0
L00054018,1
L00054019,0
L00054020,0
L00054021,0
L00054022,1
L00054023,0
L00054024,0
L00054025,0
L00054026,0
L00054027,0
L00054028,0
L00054029,0
L00054030,0
L00054031,0
L00054032,1
L00054033,0
L00054034,1
L00054035,0
L00054036,0
L00054037,0
L00054038,0
L00054039,0
L00054040,0
L00054041,0
L00054042,1
L00054043,0
L00054044,1
L00054045,1
L00054046,0
L00054047,0
L00054048,1
L00054049,0
L00054050,1
L00054051,0
L00054052,0
L00054053,0
L00054054,0
L00054055,0
L00054056,0
L00054057,0
L00054058,0
L00054059,0
L00054060,1
L00054061,0
L00054062,0
L00054063,0
L00054064,0
L00054065,0
L00054066,0
L00054067,0
L00054068,0
L00054069,1
L00054070,0
L00054071,0
L00054072,1
L00054073,0
L00054074,0
L00054075,0
L00054076,0
L00054077,0
L00054078,0
L00054079,0
L00054080,0
L00054081,0
L00054082,0
L00054083,0
L00054084,1
L00054085,1
L00054086,0
L00054087,1
L00054088,1
L00054089,0
L00054090,0
L00054091,0
L00054092,0
L00054093,1
L00054094,1
L00054095,1
L00054096,1
L00054097,0
L00054098,1
L00054099,0
L00054100,0
L00054101,0
L00054102,0
L00054103,0
L00054104,0
L00054105,0
L00054106,0
L00054107,0
L00054108,0
L00054109,0
L00054110,1
L00054111,0
L00054112,0
L00054113,0
L00054114,0
L00054115,0
L00054116,1
L00054117,0
L00054118,0
L00054119,0
L00054120,0
L00054121,0
L00054122,0
L00054123,0
L00054124,0
L00054125,0
L00054126,0
L00054127,0
L00054128,0
L00054129,0
L00054130,0
L00054131,0
L00054132,0
L00054133,0
L00054134,0
L00054135,0
L00054136,1
L00054137,0
L00054138,0
L00054139,0
L00054140,0
L00054141,0
L00054142,0
L00054143,0
L00054144,1
L00054145,0
L00054146,0
L00054147,0
L00054148,0
L00054149,0
L00054150,0
L00054151,0
L00054152,0
L00054153,1
L00054154,0
L00054155,0
L00054156,1
L00054157,0
L00054158,0
L00054159,0
L00054160,1
L00054161,1
L00054162,0
L00054163,0
L00054164,0
L00054165,0
L00054166,0
L00054167,0
L00054168,0
L00054169,0
L00054170,0
L00054171,0
L00054172,0
L00054173,0
L00054174,0
L00054175,0
L00054176,0
L00054177,0
L00054178,0
L00054179,0
L00054180,0
L00054181,0
L00054182,0
L00054183,0
L00054184,0
L00054185,0
L00054186,0
L00054187,0
L00054188,0
L00054189,0
L00054190,0
L00054191,0
L00054192,0
L00054193,0
L00054194,0
L00054195,0
L00054196,1
L00054197,0
L00054198,1
L00054199,0
L00054200,0
L00054201,0
L00054202,0
L00054203,0
L00054204,1
L00054205,0
L00054206,0
L00054207,0
L00054208,1
L00054209,0
L00054210,0
L00054211,0
L00054212,0
L00054213,0
L00054214,0
L00054215,0
L00054216,0
L00054217,0
L00054218,0
L00054219,0
L00054220,0
L00054221,0
L00054222,0
L00054223,0
L00054224,0
L00054225,0
L00054226,0
L00054227,0
L00054228,0
L00054229,1
L00054230,1
L00054231,0
L00054232,1
L00054233,0
L00054234,0
L00054235,0
L00054236,1
L00054237,0
L00054238,1
L00054239,0
L00054240,1
L00054241,0
L00054242,1
L00054243,0
L00054244,0
L00054245,0
L00054246,0
L00054247,0
L00054248,0
L00054249,0
L00054250,1
L00054251,0
L00054252,0
L00054253,0
L00054254,0
L00054255,0
L00054256,1
L00054257,0
L00054258,0
L00054259,0
L00054260,1
L00054261,0
L00054262,0
L00054263,0
L00054264,1
L00054265,0
L00054266,0
L00054267,0
L00054268,0
L00054269,0
L00054270,0
L00054271,0
L00054272,0
L00054273,0
L00054274,0
L00054275,0
L00054276,0
L00054277,0
L00054278,0
L00054279,0
L00054280,0
L00054281,1
L00054282,1
L00054283,1
L00054284,0
L00054285,0
L00054286,0
L00054287,0
L00054288,0
L00054289,0
L00054290,1
L00054291,0
L00054292,1
L00054293,0
L00054294,0
L00054295,0
L00054296,0
L00054297,0
L00054298,0
L00054299,0
L00054300,0
L00054301,0
L00054302,1
L00054303,0
L00054304,0
L00054305,0
L00054306,0
L00054307,0
L00054308,0
L00054309,1
L00054310,1
L00054311,1
L00054312,0
L00054313,0
L00054314,1
L00054315,1
L00054316,0
L00054317,1
L00054318,0
L00054319,0
L00054320,0
L00054321,0
L00054322,0
L00054323,0
L00054324,0
L00054325,0
L00054326,0
L00054327,0
L00054328,0
L00054329,0
L00054330,0
L00054331,0
L00054332,0
L00054333,0
L00054334,0
L00054335,0
L00054336,0
L00054337,0
L00054338,0
L00054339,1
L00054340,0
L00054341,0
L00054342,0
L00054343,0
L00054344,0
L00054345,0
L00054346,0
L00054347,1
L00054348,0
L00054349,1
L00054350,0
L00054351,0
L00054352,0
L00054353,0
L00054354,0
L00054355,0
L00054356,0
L00054357,1
L00054358,0
L00054359,0
L00054360,0
L00054361,0
L00054362,0
L00054363,0
L00054364,0
L00054365,0
L00054366,0
L00054367,1
L00054368,0
L00054369,0
L00054370,1
L00054371,0
L00054372,0
L00054373,0
L00054374,0
L00054375,0
L00054376,0
L00054377,0
L00054378,0
L00054379,0
L00054380,1
L00054381,0
L00054382,1
L00054383,0
L00054384,0
L00054385,0
L00054386,0
L00054387,1
L00054388,1
L00054389,0
L00054390,0
L00054391,0
L00054392,0
L00054393,0
L00054394,0
L00054395,0
L00054396,0
L00054397,1
L00054398,0
L00054399,0
L00054400,0
L00054401,0
L00054402,0
L00054403,0
L00054404,0
L00054405,1
L00054406,0
L00054407,0
L00054408,0
L00054409,1
L00054410,0
L00054411,0
L00054412,0
L00054413,0
L00054414,0
L00054415,0
L00054416,0
L00054417,0
L00054418,0
L00054419,0
L00054420,0
L00054421,0
L00054422,1
L00054423,0
L00054424,0
L00054425,1
L00054426,0
L00054427,1
L00054428,0
L00054429,0
L00054430,0
L00054431,0
L00054432,0
L00054433,0
L00054434,0
L00054435,0
L00054436,0
L00054437,0
L00054438,0
L00054439,0
L00054440,0
L00054441,0
L00054442,0
L00054443,0
L00054444,0
L00054445,0
L00054446,0
L00054447,0
L00054448,0
L00054449,0
L00054450,0
L00054451,0
L00054452,0
L00054453,0
L00054454,1
L00054455,1
L00054456,0
L00054457,0
L00054458,0
L00054459,0
L00054460,0
L00054461,0
L00054462,0
L00054463,0
L00054464,0
L00054465,0
L00054466,0
L00054467,0
L00054468,0
L00054469,0
L00054470,0
L00054471,1
L00054472,1
L00054473,0
L00054474,0
L00054475,0
L00054476,0
L00054477,1
L00054478,1
L00054479,0
L00054480,0
L00054481,0
L00054482,0
L00054483,0
L00054484,0
L00054485,0
L00054486,1
L00054487,0
L00054488,1
L00054489,0
L00054490,0
L00054491,0
L00054492,0
L00054493,0
L00054494,0
L00054495,0
L00054496,0
L00054497,0
L00054498,1
L00054499,1
L00054500,0
L00054501,0
L00054502,0
L00054503,1
L00054504,0
L00054505,0
L00054506,1
L00054507,0
L00054508,1
L00054509,0
L00054510,0
L00054511,1
L00054512,0
L00054513,0
L00054514,0
L00054515,0
L00054516,0
L00054517,1
L00054518,0
L00054519,0
L00054520,0
L00054521,0
L00054522,0
L00054523,0
L00054524,0
L00054525,0
L00054526,0
L00054527,0
L00054528,0
L00054529,0
L00054530,0
L00054531,0
L00054532,0
L00054533,0
L00054534,0
L00054535,0
L00054536,1
L00054537,0
L00054538,0
L00054539,0
L00054540,0
L00054541,0
L00054542,0
L00054543,0
L00054544,0
L00054545,0
L00054546,1
L00054547,0
L00054548,0
L00054549,0
L00054550,0
L00054551,0
L00054552,0
L00054553,0
L00054554,0
L00054555,1
L00054556,0
L00054557,0
L00054558,0
L00054559,0
L00054560,0
L00054561,0
L00054562,0
L00054563,0
L00054564,0
L00054565,0
L00054566,1
L00054567,0
L00054568,0
L00054569,0
L00054570,1
L00054571,0
L00054572,1
L00054573,0
L00054574,0
L00054575,0
L00054576,0
L00054577,0
L00054578,0
L00054579,1
L00054580,1
L00054581,1
L00054582,0
L00054583,0
L00054584,0
L00054585,0
L00054586,1
L00054587,0
L00054588,0
L00054589,0
L00054590,1
L00054591,1
L00054592,0
L00054593,0
L00054594,0
L00054595,0
L00054596,0
L00054597,0
L00054598,0
L00054599,1
L00054600,0
L00054601,1
L00054602,0
L00054603,1
L00054604,0
L00054605,0
L00054606,0
L00054607,0
L00054608,0
L00054609,0
L00054610,0
L00054611,0
L00054612,0
L00054613,0
L00054614,0
L00054615,0
L00054616,0
L00054617,0
L00054618,0
L00054619,0
L00054620,0
L00054621,0
L00054622,1
L00054623,0
L00054624,0
L00054625,0
L00054626,0
L00054627,0
L00054628,0
L00054629,0
L00054630,0
L00054631,1
L00054632,0
L00054633,0
L00054634,0
L00054635,0
L00054636,0
L00054637,0
L00054638,0
L00054639,0
L00054640,0
L00054641,0
L00054642,0
L00054643,0
L00054644,0
L00054645,1
L00054646,0
L00054647,0
L00054648,0
L00054649,0
L00054650,0
L00054651,1
L00054652,0
L00054653,0
L00054654,0
L00054655,0
L00054656,0
L00054657,0
L00054658,1
L00054659,0
L00054660,0
L00054661,0
L00054662,1
L00054663,0
L00054664,0
L00054665,0
L00054666,1
L00054667,0
L00054668,0
L00054669,1
L00054670,0
L00054671,1
L00054672,0
L00054673,1
L00054674,1
L00054675,1
L00054676,0
L00054677,0
L00054678,0
L00054679,0
L00054680,0
L00054681,0
L00054682,0
L00054683,0
L00054684,0
L00054685,0
L00054686,0
L00054687,1
L00054688,1
L00054689,1
L00054690,1
L00054691,0
L00054692,0
L00054693,0
L00054694,0
L00054695,0
L00054696,0
L00054697,1
L00054698,0
L00054699,0
L00054700,0
L00054701,0
L00054702,0
L00054703,0
L00054704,1
L00054705,0
L00054706,0
L00054707,0
L00054708,0
L00054709,1
L00054710,0
L00054711,0
L00054712,0
L00054713,1
L00054714,0
L00054715,1
L00054716,0
L00054717,1
L00054718,0
L00054719,0
L00054720,0
L00054721,0
L00054722,0
L00054723,0
L00054724,0
L00054725,0
L00054726,0
L00054727,0
L00054728,0
L00054729,0
L00054730,0
L00054731,0
L00054732,0
L00054733,0
L00054734,1
L00054735,0
L00054736,0
L00054737,0
L00054738,0
L00054739,0
L00054740,0
L00054741,0
L00054742,0
L00054743,0
L00054744,0
L00054745,0
L00054746,0
L00054747,0
L00054748,1
L00054749,0
L00054750,1
L00054751,0
L00054752,0
L00054753,0
L00054754,0
L00054755,0
L00054756,0
L00054757,1
L00054758,0
L00054759,0
L00054760,0
L00054761,0
L00054762,1
L00054763,0
L00054764,0
L00054765,0
L00054766,1
L00054767,0
L00054768,0
L00054769,0
L00054770,0
L00054771,0
L00054772,1
L00054773,0
L00054774,0
L00054775,0
L00054776,0
L00054777,0
L00054778,0
L00054779,0
L00054780,0
L00054781,0
L00054782,0
L00054783,0
L00054784,0
L00054785,0
L00054786,0
L00054787,1
L00054788,0
L00054789,0
L00054790,0
L00054791,0
L00054792,0
L00054793,0
L00054794,1
L00054795,0
L00054796,0
L00054797,0
L00054798,0
L00054799,0
L00054800,0
L00054801,0
L00054802,0
L00054803,0
L00054804,0
L00054805,0
L00054806,0
L00054807,0
L00054808,0
L00054809,0
L00054810,1
L00054811,1
L00054812,0
L00054813,0
L00054814,0
L00054815,0
L00054816,0
L00054817,0
L00054818,0
L00054819,0
L00054820,0
L00054821,0
L00054822,0
L00054823,0
L00054824,0
L00054825,0
L00054826,0
L00054827,0
L00054828,0
L00054829,0
L00054830,0
L00054831,0
L00054832,0
L00054833,0
L00054834,1
L00054835,0
L00054836,0
L00054837,0
L00054838,0
L00054839,0
L00054840,0
L00054841,0
L00054842,0
L00054843,1
L00054844,0
L00054845,0
L00054846,0
L00054847,0
L00054848,0
L00054849,1
L00054850,0
L00054851,0
L00054852,0
L00054853,0
L00054854,0
L00054855,0
L00054856,0
L00054857,0
L00054858,0
L00054859,0
L00054860,0
L00054861,1
L00054862,0
L00054863,0
L00054864,0
L00054865,1
L00054866,1
L00054867,0
L00054868,0
L00054869,1
L00054870,1
L00054871,0
L00054872,0
L00054873,1
L00054874,0
L00054875,0
L00054876,1
L00054877,0
L00054878,0
L00054879,0
L00054880,0
L00054881,0
L00054882,1
L00054883,0
L00054884,0
L00054885,0
L00054886,0
L00054887,0
L00054888,0
L00054889,0
L00054890,0
L00054891,0
L00054892,1
L00054893,0
L00054894,0
L00054895,1
L00054896,1
L00054897,0
L00054898,0
L00054899,0
L00054900,0
L00054901,0
L00054902,0
L00054903,0
L00054904,0
L00054905,0
L00054906,0
L00054907,0
L00054908,1
L00054909,0
L00054910,0
L00054911,0
L00054912,1
L00054913,0
L00054914,0
L00054915,0
L00054916,0
L00054917,0
L00054918,0
L00054919,0
L00054920,0
L00054921,1
L00054922,0
L00054923,0
L00054924,0
L00054925,0
L00054926,0
L00054927,0
L00054928,0
L00054929,0
L00054930,0
L00054931,0
L00054932,0
L00054933,1
L00054934,0
L00054935,0
L00054936,0
L00054937,0
L00054938,0
L00054939,0
L00054940,0
L00054941,1
L00054942,0
L00054943,0
L00054944,0
L00054945,0
L00054946,0
L00054947,1
L00054948,0
L00054949,0
L00054950,0
L00054951,0
L00054952,1
L00054953,1
L00054954,1
L00054955,0
L00054956,0
L00054957,0
L00054958,0
L00054959,0
L00054960,0
L00054961,0
L00054962,0
L00054963,0
L00054964,0
L00054965,0
L00054966,0
L00054967,0
L00054968,0
L00054969,1
L00054970,0
L00054971,1
L00054972,1
L00054973,0
L00054974,0
L00054975,0
L00054976,0
L00054977,0
L00054978,0
L00054979,0
L00054980,0
L00054981,0
L00054982,0
L00054983,0
L00054984,0
L00054985,1
L00054986,0
L00054987,1
L00054988,0
L00054989,1
L00054990,0
L00054991,1
L00054992,0
L00054993,1
L00054994,0
L00054995,0
L00054996,0
L00054997,0
L00054998,0
L00054999,0
L00055000,0
L00055001,0
L00055002,0
L00055003,0
L00055004,0
L00055005,0
L00055006,1
L00055007,0
L00055008,0
L00055009,0
L00055010,0
L00055011,0
L00055012,0
L00055013,0
L00055014,0
L00055015,1
L00055016,0
L00055017,0
L00055018,0
L00055019,0
L00055020,0
L00055021,0
L00055022,0
L00055023,0
L00055024,0
L00055025,0
L00055026,0
L00055027,0
L00055028,0
L00055029,1
L00055030,1
L00055031,0
L00055032,0
L00055033,0
L00055034,0
L00055035,1
L00055036,0
L00055037,0
L00055038,0
L00055039,0
L00055040,1
L00055041,0
L00055042,0
L00055043,0
L00055044,0
L00055045,0
L00055046,0
L00055047,1
L00055048,0
L00055049,0
L00055050,0
L00055051,0
L00055052,0
L00055053,0
L00055054,1
L00055055,0
L00055056,1
L00055057,0
L00055058,0
L00055059,0
L00055060,0
L00055061,0
L00055062,0
L00055063,0
L00055064,0
L00055065,0
L00055066,0
L00055067,0
L00055068,0
L00055069,0
L00055070,0
L00055071,0
L00055072,0
L00055073,0
L00055074,0
L00055075,0
L00055076,0
L00055077,1
L00055078,0
L00055079,0
L00055080,0
L00055081,1
L00055082,1
L00055083,0
L00055084,0
L00055085,0
L00055086,0
L00055087,0
L00055088,0
L00055089,0
L00055090,0
L00055091,0
L00055092,0
L00055093,0
L00055094,0
L00055095,0
L00055096,0
L00055097,0
L00055098,0
L00055099,1
L00055100,0
L00055101,0
L00055102,0
L00055103,0
L00055104,0
L00055105,0
L00055106,0
L00055107,0
L00055108,0
L00055109,0
L00055110,0
L00055111,0
L00055112,0
L00055113,0
L00055114,0
L00055115,0
L00055116,0
L00055117,0
L00055118,0
L00055119,0
L00055120,0
L00055121,0
L00055122,0
L00055123,0
L00055124,0
L00055125,0
L00055126,0
L00055127,0
L00055128,0
L00055129,0
L00055130,1
L00055131,1
L00055132,0
L00055133,1
L00055134,0
L00055135,1
L00055136,0
L00055137,1
L00055138,0
L00055139,1
L00055140,0
L00055141,0
L00055142,0
L00055143,0
L00055144,0
L00055145,0
L00055146,0
L00055147,0
L00055148,0
L00055149,0
L00055150,0
L00055151,0
L00055152,1
L00055153,0
L00055154,0
L00055155,0
L00055156,1
L00055157,0
L00055158,0
L00055159,0
L00055160,0
L00055161,0
L00055162,1
L00055163,0
L00055164,0
L00055165,0
L00055166,0
L00055167,0
L00055168,0
L00055169,0
L00055170,0
L00055171,0
L00055172,0
L00055173,0
L00055174,0
L00055175,0
L00055176,0
L00055177,0
L00055178,0
L00055179,0
L00055180,0
L00055181,0
L00055182,0
L00055183,0
L00055184,0
L00055185,0
L00055186,0
L00055187,0
L00055188,1
L00055189,0
L00055190,0
L00055191,1
L00055192,0
L00055193,0
L00055194,0
L00055195,0
L00055196,0
L00055197,1
L00055198,1
L00055199,0
L00055200,0
L00055201,0
L00055202,0
L00055203,1
L00055204,0
L00055205,0
L00055206,0
L00055207,0
L00055208,1
L00055209,0
L00055210,0
L00055211,0
L00055212,0
L00055213,0
L00055214,0
L00055215,0
L00055216,0
L00055217,0
L00055218,0
L00055219,0
L00055220,1
L00055221,0
L00055222,0
L00055223,0
L00055224,1
L00055225,1
L00055226,0
L00055227,0
L00055228,0
L00055229,1
L00055230,0
L00055231,0
L00055232,0
L00055233,0
L00055234,0
L00055235,0
L00055236,0
L00055237,0
L00055238,0
L00055239,0
L00055240,0
L00055241,1
L00055242,0
L00055243,0
L00055244,0
L00055245,0
L00055246,0
L00055247,0
L00055248,0
L00055249,1
L00055250,1
L00055251,0
L00055252,0
L00055253,1
L00055254,0
L00055255,0
L00055256,0
L00055257,1
L00055258,0
L00055259,0
L00055260,1
L00055261,0
L00055262,0
L00055263,0
L00055264,1
L00055265,1
L00055266,0
L00055267,1
L00055268,0
L00055269,1
L00055270,0
L00055271,1
L00055272,0
L00055273,0
L00055274,0
L00055275,0
L00055276,0
L00055277,0
L00055278,0
L00055279,1
L00055280,0
L00055281,0
L00055282,1
L00055283,0
L00055284,0
L00055285,0
L00055286,0
L00055287,1
L00055288,1
L00055289,1
L00055290,0
L00055291,0
L00055292,0
L00055293,0
L00055294,0
L00055295,0
L00055296,0
L00055297,0
L00055298,0
L00055299,0
L00055300,0
L00055301,0
L00055302,0
L00055303,0
L00055304,0
L00055305,0
L00055306,0
L00055307,0
L00055308,0
L00055309,0
L00055310,0
L00055311,0
L00055312,1
L00055313,0
L00055314,0
L00055315,0
L00055316,0
L00055317,0
L00055318,1
L00055319,0
L00055320,0
L00055321,0
L00055322,0
L00055323,0
L00055324,0
L00055325,0
L00055326,1
L00055327,0
L00055328,0
L00055329,0
L00055330,0
L00055331,0
L00055332,1
L00055333,1
L00055334,1
L00055335,0
L00055336,0
L00055337,0
L00055338,0
L00055339,0
L00055340,0
L00055341,0
L00055342,1
L00055343,0
L00055344,0
L00055345,0
L00055346,0
L00055347,0
L00055348,0
L00055349,0
L00055350,0
L00055351,0
L00055352,0
L00055353,0
L00055354,0
L00055355,0
L00055356,0
L00055357,1
L00055358,0
L00055359,1
L00055360,0
L00055361,0
L00055362,1
L00055363,0
L00055364,0
L00055365,0
L00055366,0
L00055367,0
L00055368,0
L00055369,0
L00055370,0
L00055371,0
L00055372,1
L00055373,0
L00055374,0
L00055375,0
L00055376,0
L00055377,0
L00055378,0
L00055379,0
L00055380,0
L00055381,0
L00055382,0
L00055383,1
L00055384,0
L00055385,1
L00055386,0
L00055387,0
L00055388,0
L00055389,0
L00055390,1
L00055391,0
L00055392,0
L00055393,0
L00055394,0
L00055395,0
L00055396,0
L00055397,1
L00055398,0
L00055399,0
L00055400,0
L00055401,1
L00055402,0
L00055403,0
L00055404,0
L00055405,0
L00055406,0
L00055407,0
L00055408,0
L00055409,0
L00055410,0
L00055411,0
L00055412,0
L00055413,0
L00055414,0
L00055415,0
L00055416,0
L00055417,0
L00055418,0
L00055419,0
L00055420,0
L00055421,0
L00055422,0
L00055423,0
L00055424,0
L00055425,0
L00055426,0
L00055427,0
L00055428,0
L00055429,0
L00055430,0
L00055431,1
L00055432,0
L00055433,0
L00055434,0
L00055435,1
L00055436,0
L00055437,0
L00055438,0
L00055439,0
L00055440,0
L00055441,0
L00055442,1
L00055443,0
L00055444,0
L00055445,0
L00055446,0
L00055447,0
L00055448,0
L00055449,1
L00055450,0
L00055451,0
L00055452,0
L00055453,0
L00055454,0
L00055455,0
L00055456,0
L00055457,1
L00055458,0
L00055459,0
L00055460,0
L00055461,1
L00055462,0
L00055463,1
L00055464,0
L00055465,0
L00055466,1
L00055467,1
L00055468,0
L00055469,0
